3.000000000000000444e+00 -6.378778200000001952e+00 -3.586464000000001651e+00 -2.806297999999999959e+00 -1.690363199999999733e+00
3.200000000000000622e+00 -5.975238200000001498e+00 -3.226824000000001469e+00 -3.397917999999999772e+00 -1.648383199999999826e+00
3.400000000000000799e+00 -5.731278200000001100e+00 -2.807184000000001234e+00 -4.036997999999999642e+00 -1.622697199999999729e+00
3.200000000000000622e+00 -5.573898200000001246e+00 -4.720444000000001417e+00 -3.279657999999999518e+00 -1.220171999999997148e-01
3.400000000000000799e+00 -6.841178200000001652e+00 -2.863484000000001473e+00 -3.276802999999999688e+00 -1.478897199999999801e+00
3.200000000000000622e+00 -6.311598200000001491e+00 -4.890964000000002088e+00 -3.010602999999999696e+00 -3.847571999999996883e-01
3.400000000000000799e+00 -6.021578200000001324e+00 -4.169624000000002439e+00 -3.821742999999999668e+00 -7.040771999999997366e-01
3.600000000000000977e+00 -5.582718200000001296e+00 -3.259564000000002348e+00 -4.816943000000000197e+00 -1.249157199999999746e+00
3.800000000000001155e+00 -6.387078200000001260e+00 -4.920364000000002846e+00 -2.305943000000000076e+00 -1.551137199999999883e+00
4.000000000000000888e+00 -6.266978200000001387e+00 -4.533824000000002741e+00 -2.963703000000000198e+00 -1.615967199999999826e+00
4.200000000000001066e+00 -6.055938200000001714e+00 -4.296684000000002612e+00 -3.491923000000000332e+00 -1.593901199999999907e+00
4.400000000000001243e+00 -5.758018200000001308e+00 -3.610924000000002465e+00 -4.298103000000000229e+00 -1.879081199999999896e+00
4.200000000000001066e+00 -5.823866200000001214e+00 -2.719884000000002633e+00 -5.212463000000000513e+00 -1.681321199999999960e+00
4.400000000000001243e+00 -6.165946200000001376e+00 -3.675484000000002638e+00 -3.970283000000000229e+00 -1.601841199999999965e+00
4.200000000000001066e+00 -6.269846200000001701e+00 -3.022824000000002620e+00 -4.588183000000000789e+00 -1.404861200000000032e+00
4.400000000000001243e+00 -6.898306200000002164e+00 -5.630124000000003015e+00 -1.452723000000000653e+00 -1.537191200000000091e+00
4.200000000000001066e+00 -7.243446200000001944e+00 -4.736184000000003280e+00 -3.097103000000000605e+00 -1.175731199999999976e+00
4.000000000000000888e+00 -7.429386200000001494e+00 -3.976764000000003296e+00 -4.025683000000000789e+00 -1.116591200000000006e+00
4.200000000000001066e+00 -7.093406200000001327e+00 -3.135404000000002966e+00 -4.933643000000000889e+00 -1.595211200000000051e+00
4.400000000000001243e+00 -7.739506200000001002e+00 -4.578104000000003282e+00 -2.604983000000000715e+00 -1.784437200000000168e+00
4.200000000000001066e+00 -7.610562200000001276e+00 -3.656864000000003223e+00 -4.274383000000000266e+00 -1.242457200000000039e+00
4.400000000000001243e+00 -7.340202200000001120e+00 -3.444964000000003246e+00 -4.743123000000000644e+00 -1.162461200000000083e+00
4.200000000000001066e+00 -7.182822200000001267e+00 -5.358224000000003429e+00 -3.985783000000000520e+00 3.382187999999999306e-01
4.400000000000001243e+00 -6.881282200000001126e+00 -4.966304000000003604e+00 -4.597463000000000299e+00 3.137327999999999228e-01
4.600000000000001421e+00 -6.744922200000001311e+00 -3.996224000000003773e+00 -5.640123000000000886e+00 -9.071272000000001334e-01
4.800000000000001599e+00 -7.252382200000001333e+00 -5.388024000000003255e+00 -3.879043000000000685e+00 -6.013472000000001927e-01
5.000000000000001776e+00 -6.774042200000001124e+00 -4.476724000000003478e+00 -4.876803000000000665e+00 -1.181087200000000337e+00
4.800000000000001599e+00 -6.877942200000001449e+00 -3.824064000000003460e+00 -5.494703000000001225e+00 -9.841072000000002928e-01
5.000000000000001776e+00 -7.617162200000000993e+00 -6.559644000000004027e+00 -1.978803000000000978e+00 -1.507727200000000378e+00
5.200000000000001954e+00 -7.438138200000000921e+00 -5.604884000000003752e+00 -2.947423000000001014e+00 -2.625907200000000330e+00
5.000000000000001776e+00 -7.542032200000001296e+00 -4.952224000000003734e+00 -3.565323000000001130e+00 -2.428923200000000282e+00
4.800000000000001599e+00 -7.607872200000000973e+00 -4.061184000000003458e+00 -4.479683000000001414e+00 -2.231163200000000124e+00
5.000000000000001776e+00 -7.201672200000000856e+00 -3.690784000000003395e+00 -5.082103000000001813e+00 -2.230562600000000284e+00
5.200000000000001954e+00 -6.798132200000001291e+00 -3.331144000000003214e+00 -5.673723000000001626e+00 -2.188582600000000156e+00
5.400000000000002132e+00 -6.942268200000000888e+00 -4.682804000000003519e+00 -4.505563000000001317e+00 -2.063844600000000362e+00
5.600000000000002309e+00 -6.503408200000000861e+00 -3.772744000000003428e+00 -5.500763000000000957e+00 -2.608924600000000371e+00
5.800000000000002487e+00 -7.307768200000000824e+00 -5.433544000000003038e+00 -2.989763000000000837e+00 -2.910904600000000286e+00
6.000000000000002665e+00 -7.096728200000001152e+00 -5.196404000000002910e+00 -3.517983000000000970e+00 -2.888838600000000145e+00
6.200000000000002842e+00 -6.798808200000000745e+00 -4.510644000000002762e+00 -4.324163000000001311e+00 -3.174018600000000134e+00
6.000000000000002665e+00 -6.269228200000000584e+00 -6.538124000000003377e+00 -4.057963000000000875e+00 -2.079878599999999800e+00
5.800000000000002487e+00 -6.335076200000000490e+00 -5.647084000000003101e+00 -4.972323000000001159e+00 -1.882118599999999864e+00
5.600000000000002309e+00 -6.438976200000000816e+00 -4.994424000000003083e+00 -5.590223000000001718e+00 -1.685138599999999931e+00
5.400000000000002132e+00 -6.542876200000001141e+00 -4.341764000000003065e+00 -6.208123000000002278e+00 -1.488158599999999998e+00
5.600000000000002309e+00 -7.188976200000000816e+00 -5.784464000000003381e+00 -3.879463000000002104e+00 -1.677384599999999892e+00
5.400000000000002132e+00 -7.060032200000001090e+00 -4.863224000000003322e+00 -5.548863000000002543e+00 -1.135404599999999764e+00
5.600000000000002309e+00 -6.581692200000000881e+00 -3.951924000000003545e+00 -6.546623000000002968e+00 -1.715144599999999908e+00
5.800000000000002487e+00 -7.333152200000000676e+00 -5.610244000000003339e+00 -4.485983000000002718e+00 -1.639026600000000000e+00
5.600000000000002309e+00 -7.300936200000000653e+00 -4.317764000000003044e+00 -6.157443000000002442e+00 -1.334706600000000076e+00
5.800000000000002487e+00 -8.040156200000000197e+00 -7.053344000000002723e+00 -2.641543000000002195e+00 -1.858326600000000273e+00
6.000000000000002665e+00 -7.861132200000000125e+00 -6.098584000000002447e+00 -3.610163000000002231e+00 -2.976506600000000446e+00
5.800000000000002487e+00 -7.965026200000000500e+00 -5.445924000000002430e+00 -4.228063000000002347e+00 -2.779522600000000399e+00
5.600000000000002309e+00 -8.030866200000000177e+00 -4.554884000000002153e+00 -5.142423000000002631e+00 -2.581762600000000241e+00
5.800000000000002487e+00 -7.624666200000000060e+00 -4.184484000000002091e+00 -5.744843000000003030e+00 -2.581162000000000400e+00
6.000000000000002665e+00 -7.221126200000000495e+00 -3.824844000000001909e+00 -6.336463000000002843e+00 -2.539182000000000272e+00
6.200000000000002842e+00 -7.365262200000000092e+00 -5.176504000000002215e+00 -5.168303000000002534e+00 -2.414444000000000479e+00
6.000000000000002665e+00 -7.207882200000000239e+00 -7.089764000000002397e+00 -4.410963000000002410e+00 -9.137640000000004648e-01
6.200000000000002842e+00 -8.475162199999999757e+00 -5.232804000000002453e+00 -4.408108000000002136e+00 -2.270644000000000773e+00
6.400000000000003020e+00 -8.185142199999999590e+00 -4.511464000000001917e+00 -5.219248000000002108e+00 -2.589964000000001043e+00
6.200000000000002842e+00 -7.655562199999999429e+00 -6.538944000000002532e+00 -4.953048000000002560e+00 -1.495824000000000931e+00
6.400000000000003020e+00 -7.216702199999999401e+00 -5.628884000000002885e+00 -5.948248000000003088e+00 -2.040904000000001162e+00
6.200000000000002842e+00 -7.282550199999999307e+00 -4.737844000000002609e+00 -6.862608000000003372e+00 -1.843144000000001226e+00
6.400000000000003020e+00 -7.624630199999999469e+00 -5.693444000000003058e+00 -5.620428000000003088e+00 -1.763664000000001231e+00
6.200000000000002842e+00 -7.728530199999999795e+00 -5.040784000000003040e+00 -6.238328000000002760e+00 -1.566684000000001298e+00
6.400000000000003020e+00 -8.356990200000000257e+00 -7.648084000000003435e+00 -3.102868000000002624e+00 -1.699014000000001356e+00
6.200000000000002842e+00 -8.702130200000000926e+00 -6.754144000000003700e+00 -4.747248000000002577e+00 -1.337554000000001242e+00
6.000000000000002665e+00 -8.888070200000001364e+00 -5.994724000000003272e+00 -5.675828000000002760e+00 -1.278414000000001272e+00
6.200000000000002842e+00 -8.552090200000002085e+00 -5.153364000000003387e+00 -6.583788000000002860e+00 -1.757034000000001317e+00
6.400000000000003020e+00 -9.198190200000002648e+00 -6.596064000000003702e+00 -4.255128000000002686e+00 -1.946260000000001433e+00
6.200000000000002842e+00 -9.069246200000002034e+00 -5.674824000000003643e+00 -5.924528000000002237e+00 -1.404280000000001305e+00
6.400000000000003020e+00 -8.722626200000002328e+00 -4.883944000000003172e+00 -6.872768000000002431e+00 -1.904620000000001312e+00
6.200000000000002842e+00 -8.565246200000002474e+00 -6.797204000000003354e+00 -6.115428000000002307e+00 -4.039400000000012980e-01
6.400000000000003020e+00 -8.263706200000003221e+00 -6.405284000000003530e+00 -6.727108000000002086e+00 -4.284260000000013058e-01
6.600000000000003197e+00 -7.785366200000003012e+00 -5.493984000000003753e+00 -7.724868000000002510e+00 -1.008166000000001450e+00
6.800000000000003375e+00 -8.506426200000003490e+00 -6.688784000000003616e+00 -5.706548000000002396e+00 -1.173858000000001400e+00
6.600000000000003197e+00 -8.474210200000003468e+00 -5.396304000000003320e+00 -7.378008000000003008e+00 -8.695380000000013654e-01
6.800000000000003375e+00 -9.213430200000003012e+00 -8.131884000000002999e+00 -3.862108000000002761e+00 -1.393158000000001451e+00
7.000000000000003553e+00 -9.034406200000002940e+00 -7.177124000000002724e+00 -4.830728000000002353e+00 -2.511338000000001625e+00
6.800000000000003375e+00 -9.138300200000003315e+00 -6.524464000000002706e+00 -5.448628000000002913e+00 -2.314354000000001577e+00
6.600000000000003197e+00 -9.204140200000002991e+00 -5.633424000000002430e+00 -6.362988000000003197e+00 -2.116594000000001419e+00
6.800000000000003375e+00 -8.797940200000002875e+00 -5.263024000000002367e+00 -6.965408000000003597e+00 -2.115993400000001579e+00
7.000000000000003553e+00 -8.394400200000003309e+00 -4.903384000000002629e+00 -7.557028000000003409e+00 -2.074013400000001450e+00
7.200000000000003730e+00 -8.762220200000003345e+00 -6.721044000000002683e+00 -5.708708000000003224e+00 -2.094877400000001444e+00
7.400000000000003908e+00 -8.472200200000003179e+00 -5.999704000000003035e+00 -6.519848000000003196e+00 -2.414197400000001714e+00
7.200000000000003730e+00 -8.538048200000003973e+00 -5.108664000000002758e+00 -7.434208000000003480e+00 -2.216437400000001556e+00
7.400000000000003908e+00 -8.880128200000003247e+00 -6.064264000000003207e+00 -6.192028000000003196e+00 -2.136957400000001783e+00
7.200000000000003730e+00 -8.984028200000002684e+00 -5.411604000000003190e+00 -6.809928000000002868e+00 -1.939977400000001850e+00
7.000000000000003553e+00 -9.087928200000002121e+00 -4.758944000000003172e+00 -7.427828000000003428e+00 -1.742997400000001917e+00
7.200000000000003730e+00 -9.734028200000002684e+00 -6.201644000000003487e+00 -5.099168000000003254e+00 -1.932223400000002034e+00
7.000000000000003553e+00 -9.605084200000002070e+00 -5.280404000000003428e+00 -6.768568000000003693e+00 -1.390243400000001905e+00
6.800000000000003375e+00 -9.447704200000002217e+00 -7.193664000000003611e+00 -6.011228000000003568e+00 1.104365999999981085e-01
7.000000000000003553e+00 -9.146164200000002964e+00 -6.801744000000003787e+00 -6.622908000000003348e+00 8.595059999999810074e-02
7.200000000000003730e+00 -8.998644200000002868e+00 -5.831244000000003425e+00 -7.582628000000003254e+00 -1.047229400000001975e+00
7.400000000000003908e+00 -9.874104200000003217e+00 -6.934584000000003634e+00 -5.394828000000003065e+00 -1.128869400000001910e+00
7.600000000000004086e+00 -9.395764200000003896e+00 -6.023284000000003857e+00 -6.392588000000003490e+00 -1.708609400000002054e+00
7.400000000000003908e+00 -9.499664200000003333e+00 -5.370624000000003839e+00 -7.010488000000004050e+00 -1.511629400000002121e+00
7.600000000000004086e+00 -1.023888420000000288e+01 -8.106204000000003518e+00 -3.494588000000003802e+00 -2.035249400000002318e+00
7.800000000000004263e+00 -1.005986020000000281e+01 -7.151444000000003243e+00 -4.463208000000003395e+00 -3.153429400000002492e+00
7.600000000000004086e+00 -1.016375420000000318e+01 -6.498784000000003225e+00 -5.081108000000003955e+00 -2.956445400000002444e+00
7.400000000000003908e+00 -1.022959420000000286e+01 -5.607744000000002949e+00 -5.995468000000004238e+00 -2.758685400000002286e+00
7.600000000000004086e+00 -9.823394200000002741e+00 -5.237344000000002886e+00 -6.597888000000004638e+00 -2.758084800000002446e+00
7.800000000000004263e+00 -9.419854200000003175e+00 -4.877704000000003148e+00 -7.189508000000004451e+00 -2.716104800000002317e+00
7.600000000000004086e+00 -9.262474200000003322e+00 -6.790964000000003331e+00 -6.432168000000004326e+00 -1.215424800000002303e+00
7.800000000000004263e+00 -8.972454200000003155e+00 -6.069624000000002795e+00 -7.243308000000004299e+00 -1.534744800000002352e+00
8.000000000000003553e+00 -9.644094200000003170e+00 -7.517704000000002829e+00 -4.954928000000004218e+00 -1.648970800000002290e+00
8.200000000000002842e+00 -9.346174200000003651e+00 -6.831944000000002681e+00 -5.761108000000004559e+00 -1.934150800000002279e+00
8.000000000000003553e+00 -9.412022200000004446e+00 -5.940904000000002405e+00 -6.675468000000004842e+00 -1.736390800000002343e+00
7.800000000000003375e+00 -9.515922200000003883e+00 -5.288244000000002387e+00 -7.293368000000004514e+00 -1.539410800000002411e+00
8.000000000000003553e+00 -1.014438220000000435e+01 -7.895544000000002782e+00 -4.157908000000004378e+00 -1.671740800000002469e+00
7.800000000000003375e+00 -1.033032220000000478e+01 -7.136124000000002354e+00 -5.086488000000004561e+00 -1.612600800000002499e+00
8.000000000000003553e+00 -9.994342200000005505e+00 -6.294764000000002468e+00 -5.994448000000004662e+00 -2.091220800000002544e+00
7.800000000000003375e+00 -1.009824220000000494e+01 -5.642104000000002451e+00 -6.612348000000004333e+00 -1.894240800000002611e+00
7.600000000000003197e+00 -9.940862200000005089e+00 -7.555364000000002633e+00 -5.855008000000004209e+00 -3.935608000000025974e-01
7.800000000000003375e+00 -9.639322200000005836e+00 -7.163444000000002809e+00 -6.466688000000003989e+00 -4.180468000000026052e-01
8.000000000000003553e+00 -9.491802200000005740e+00 -6.192944000000002447e+00 -7.426408000000003895e+00 -1.551226800000002681e+00
8.200000000000002842e+00 -9.013462200000006419e+00 -5.281644000000002670e+00 -8.424168000000003431e+00 -2.130966800000002603e+00
8.400000000000002132e+00 -9.764922200000006214e+00 -6.939964000000003352e+00 -6.363528000000003182e+00 -2.054848800000002473e+00
8.200000000000002842e+00 -9.732706200000006191e+00 -5.647484000000003057e+00 -8.034988000000003794e+00 -1.750528800000002327e+00
8.400000000000002132e+00 -1.047192620000000574e+01 -8.383064000000002736e+00 -4.519088000000003547e+00 -2.274148800000002524e+00
8.600000000000001421e+00 -1.029290220000000566e+01 -7.428304000000002461e+00 -5.487708000000003139e+00 -3.392328800000002698e+00
8.400000000000002132e+00 -1.039679620000000604e+01 -6.775644000000002443e+00 -6.105608000000003699e+00 -3.195344800000002650e+00
8.200000000000002842e+00 -1.046263620000000572e+01 -5.884604000000002166e+00 -7.019968000000003983e+00 -2.997584800000002492e+00
8.400000000000002132e+00 -1.005643620000000560e+01 -5.514204000000002104e+00 -7.622388000000004382e+00 -2.996984200000002652e+00
8.200000000000002842e+00 -9.899056200000005745e+00 -7.427464000000002287e+00 -6.865048000000004258e+00 -1.496304200000002638e+00
8.400000000000002132e+00 -9.609036200000005579e+00 -6.706124000000002638e+00 -7.676188000000004230e+00 -1.815624200000002686e+00
8.600000000000001421e+00 -9.170176200000005551e+00 -5.796064000000002991e+00 -8.671388000000003871e+00 -2.360704200000002473e+00
8.800000000000000711e+00 -9.974536200000006403e+00 -7.456864000000003045e+00 -6.160388000000003750e+00 -2.662684200000002388e+00
9.000000000000000000e+00 -9.676616200000006884e+00 -6.771104000000002898e+00 -6.966568000000004091e+00 -2.947864200000002377e+00
8.800000000000000711e+00 -9.742464200000007679e+00 -5.880064000000002622e+00 -7.880928000000004374e+00 -2.750104200000002219e+00
8.600000000000001421e+00 -9.846364200000007116e+00 -5.227404000000002604e+00 -8.498828000000004934e+00 -2.553124200000002286e+00
8.800000000000000711e+00 -1.047482420000000758e+01 -7.834704000000002999e+00 -5.363368000000004798e+00 -2.685454200000002345e+00
8.600000000000001421e+00 -1.066076420000000802e+01 -7.075284000000003459e+00 -6.291948000000004981e+00 -2.626314200000002153e+00
8.800000000000000711e+00 -1.032478420000000874e+01 -6.233924000000003574e+00 -7.199908000000005082e+00 -3.104934200000002420e+00
8.600000000000001421e+00 -1.042868420000000818e+01 -5.581264000000003556e+00 -7.817808000000004753e+00 -2.907954200000002487e+00
8.800000000000000711e+00 -1.107478420000000874e+01 -7.023964000000003871e+00 -5.489148000000004579e+00 -3.097180200000002603e+00
8.600000000000001421e+00 -1.094584020000000812e+01 -6.102724000000003812e+00 -7.158548000000005018e+00 -2.555200200000002475e+00
8.400000000000002132e+00 -1.078846020000000827e+01 -8.015984000000003107e+00 -6.401208000000004894e+00 -1.054520200000002461e+00
8.600000000000001421e+00 -1.048692020000000902e+01 -7.624064000000003283e+00 -7.012888000000004673e+00 -1.079006200000002469e+00
8.800000000000000711e+00 -1.000858020000000970e+01 -6.712764000000003506e+00 -8.010648000000005098e+00 -1.658746200000002613e+00
8.600000000000001421e+00 -1.011248020000000913e+01 -6.060104000000003488e+00 -8.628548000000005658e+00 -1.461766200000002680e+00
8.800000000000000711e+00 -1.085170020000000868e+01 -8.795684000000003167e+00 -5.112648000000005410e+00 -1.985386200000002876e+00
9.000000000000000000e+00 -1.067267620000000861e+01 -7.840924000000002891e+00 -6.081268000000005003e+00 -3.103566200000003050e+00
8.800000000000000711e+00 -1.077657020000000898e+01 -7.188264000000002873e+00 -6.699168000000005563e+00 -2.906582200000003002e+00
8.600000000000001421e+00 -1.084241020000000866e+01 -6.297224000000002597e+00 -7.613528000000005846e+00 -2.708822200000002844e+00
8.800000000000000711e+00 -1.043621020000000854e+01 -5.926824000000002535e+00 -8.215948000000006246e+00 -2.708221600000003004e+00
8.600000000000001421e+00 -1.027883020000000869e+01 -7.840084000000002717e+00 -7.458608000000006122e+00 -1.207541600000002990e+00
8.800000000000000711e+00 -9.988810200000008521e+00 -7.118744000000003069e+00 -8.269748000000006982e+00 -1.526861600000003039e+00
9.000000000000000000e+00 -9.549950200000008493e+00 -6.208684000000003422e+00 -9.264948000000007511e+00 -2.071941600000003270e+00
9.199999999999999289e+00 -1.035431020000000757e+01 -7.869484000000003476e+00 -6.753948000000007390e+00 -2.373921600000003185e+00
9.399999999999998579e+00 -1.005639020000000805e+01 -7.183724000000003329e+00 -7.560128000000007731e+00 -2.659101600000003174e+00
9.199999999999999289e+00 -1.012223820000000885e+01 -6.292684000000003053e+00 -8.474488000000008014e+00 -2.461341600000003016e+00
9.000000000000000000e+00 -1.022613820000000828e+01 -5.640024000000003035e+00 -9.092388000000008574e+00 -2.264361600000003083e+00
9.199999999999999289e+00 -1.085459820000000875e+01 -8.247324000000002542e+00 -5.956928000000008439e+00 -2.396691600000003142e+00
9.000000000000000000e+00 -1.104053820000000918e+01 -7.487904000000002114e+00 -6.885508000000008622e+00 -2.337551600000002949e+00
9.199999999999999289e+00 -1.070455820000000990e+01 -6.646544000000002228e+00 -7.793468000000008722e+00 -2.816171600000003217e+00
9.000000000000000000e+00 -1.080845820000000934e+01 -5.993884000000002210e+00 -8.411368000000008394e+00 -2.619191600000003284e+00
9.199999999999999289e+00 -1.145455820000000990e+01 -7.436584000000002526e+00 -6.082708000000008219e+00 -2.808417600000003400e+00
9.000000000000000000e+00 -1.132561420000000929e+01 -6.515344000000002467e+00 -7.752108000000008659e+00 -2.266437600000003272e+00
8.800000000000000711e+00 -1.116823420000000944e+01 -8.428604000000003538e+00 -6.994768000000008534e+00 -7.657576000000032579e-01
9.000000000000000000e+00 -1.086669420000001018e+01 -8.036684000000002825e+00 -7.606448000000008314e+00 -7.902436000000032656e-01
9.199999999999999289e+00 -1.038835420000001086e+01 -7.125384000000003049e+00 -8.604208000000008738e+00 -1.369983600000003410e+00
9.399999999999998579e+00 -1.100567420000001029e+01 -8.452624000000003690e+00 -6.496108000000008431e+00 -1.548347600000003377e+00
9.199999999999999289e+00 -1.097345820000001027e+01 -7.160144000000003395e+00 -8.167568000000008155e+00 -1.244027600000003453e+00
9.000000000000000000e+00 -1.107735820000000970e+01 -6.507484000000003377e+00 -8.785468000000008715e+00 -1.047047600000003520e+00
9.199999999999999289e+00 -1.181657820000000925e+01 -9.243064000000003944e+00 -5.269568000000008468e+00 -1.570667600000003716e+00
9.399999999999998579e+00 -1.163755420000000917e+01 -8.288304000000003668e+00 -6.238188000000008060e+00 -2.688847600000003890e+00
9.199999999999999289e+00 -1.174144820000000955e+01 -7.635644000000003651e+00 -6.856088000000008620e+00 -2.491863600000003842e+00
9.000000000000000000e+00 -1.180728820000000923e+01 -6.744604000000003374e+00 -7.770448000000008903e+00 -2.294103600000003684e+00
9.199999999999999289e+00 -1.140108820000000911e+01 -6.374204000000003312e+00 -8.372868000000009303e+00 -2.293503000000003844e+00
9.399999999999998579e+00 -1.099754820000000954e+01 -6.014564000000003574e+00 -8.964488000000010004e+00 -2.251523000000003716e+00
9.199999999999999289e+00 -1.084016820000000969e+01 -7.927824000000003757e+00 -8.207148000000010768e+00 -7.508430000000037019e-01
